date,city,campaign,impressions,clicks,traffic,spend
2025-01-26,Bangalore,BrandAwareness,3480,286,221,39.61
2025-01-30,Bangalore,CoffeePush,5926,52,227,28.36
2025-01-04,Delhi,CoffeePush,1601,117,202,51.29
2025-01-18,Delhi,HolidaySale,2653,367,497,53.85
2025-01-10,Chennai,BrandAwareness,3690,479,228,22.27
2025-01-24,Hyderabad,CoffeePush,4867,726,407,62.85
2025-01-13,Delhi,CoffeePush,2608,29,261,61.61
2025-01-22,Delhi,CoffeePush,2861,155,330,54.79
2025-01-07,Hyderabad,HolidaySale,2080,170,491,8.16
2025-01-12,Mumbai,CoffeePush,1572,83,101,52.15
2025-01-01,Mumbai,HolidaySale,2380,170,341,20.6
2025-01-22,Delhi,HolidaySale,5826,456,394,51.54
2025-01-20,Chennai,CoffeePush,3894,249,66,45.55
2025-01-23,Hyderabad,CoffeePush,4923,672,436,67.13
2025-01-03,Mumbai,HolidaySale,1671,135,453,75.29
2025-01-10,Bangalore,BrandAwareness,4286,101,203,11.3
2025-01-14,Bangalore,CoffeePush,2213,127,189,30.82
2025-01-05,Chennai,BrandAwareness,2340,71,87,51.08
2025-01-17,Mumbai,CoffeePush,1959,248,499,26.73
2025-01-18,Hyderabad,CoffeePush,2209,117,211,19.5
2025-01-20,Bangalore,BrandAwareness,4145,446,463,79.04
2025-01-24,Delhi,CoffeePush,1812,252,443,7.92
2025-01-09,Chennai,BrandAwareness,5220,214,437,79.56
2025-01-02,Hyderabad,BrandAwareness,3297,117,203,71.75
2025-01-01,Hyderabad,HolidaySale,3002,155,121,65.03
2025-01-12,Bangalore,CoffeePush,815,15,189,53.69
2025-01-09,Delhi,HolidaySale,3817,213,150,54.26
2025-01-17,Mumbai,CoffeePush,3052,23,482,60.38
2025-01-18,Delhi,BrandAwareness,3773,421,197,11.51
2025-01-02,Delhi,HolidaySale,3167,83,161,22.02
2025-01-15,Chennai,BrandAwareness,1071,125,334,59.38
2025-01-04,Bangalore,CoffeePush,3022,104,315,6.05
2025-01-14,Hyderabad,CoffeePush,3848,573,474,41.42
2025-01-08,Chennai,BrandAwareness,4493,432,352,62.86
2025-01-14,Bangalore,BrandAwareness,5709,724,239,52.8
2025-01-11,Bangalore,HolidaySale,2913,401,417,45.91
2025-01-17,Chennai,CoffeePush,1438,123,324,74.67
2025-01-11,Delhi,CoffeePush,5119,137,88,73.62
2025-01-09,Bangalore,CoffeePush,4696,184,390,5.89
2025-01-23,Hyderabad,CoffeePush,836,123,450,77.46
2025-01-14,Mumbai,HolidaySale,3902,109,310,63.06
2025-01-25,Bangalore,BrandAwareness,554,75,446,46.36
2025-01-30,Delhi,CoffeePush,4397,457,93,63.32
2025-01-06,Hyderabad,CoffeePush,2539,149,78,10.12
2025-01-13,Bangalore,HolidaySale,3556,515,97,75.12
2025-01-24,Chennai,BrandAwareness,3461,355,199,13.19
2025-01-04,Delhi,HolidaySale,4612,150,215,67.84
2025-01-02,Delhi,CoffeePush,832,16,193,40.52
2025-01-04,Chennai,BrandAwareness,4031,348,378,40.06
2025-01-29,Bangalore,BrandAwareness,2453,298,60,38.67
2025-01-18,Hyderabad,BrandAwareness,3060,197,228,33.25
2025-01-03,Delhi,CoffeePush,3082,28,102,48.87
2025-01-07,Bangalore,HolidaySale,4875,723,82,37.37
2025-01-22,Mumbai,BrandAwareness,2964,231,304,45.08
2025-01-17,Delhi,BrandAwareness,3104,17,234,26.7
2025-01-02,Mumbai,BrandAwareness,5015,456,413,50.96
2025-01-12,Bangalore,CoffeePush,533,76,449,10.38
2025-01-19,Bangalore,CoffeePush,4940,267,36,36.55
2025-01-20,Delhi,BrandAwareness,5725,195,107,18.04
2025-01-29,Chennai,HolidaySale,3795,428,151,64.92
2025-01-13,Bangalore,BrandAwareness,4650,344,496,67.58
2025-01-08,Mumbai,BrandAwareness,4387,242,417,42.75
2025-01-11,Hyderabad,CoffeePush,1291,49,195,25.67
2025-01-03,Delhi,BrandAwareness,5589,244,249,35.15
2025-01-27,Bangalore,HolidaySale,4534,423,255,9.58
2025-01-28,Delhi,BrandAwareness,5515,238,92,24.85
2025-01-09,Mumbai,CoffeePush,697,68,398,59.7
2025-01-12,Mumbai,BrandAwareness,1894,22,391,33.19
2025-01-25,Delhi,CoffeePush,2112,132,97,79.68
2025-01-24,Mumbai,BrandAwareness,1562,110,329,69.03
2025-01-22,Delhi,HolidaySale,1974,31,31,6.18
2025-01-25,Mumbai,BrandAwareness,4043,419,334,27.96
2025-01-18,Hyderabad,HolidaySale,2083,55,158,27.58
2025-01-29,Delhi,CoffeePush,5958,39,235,63.75
2025-01-18,Hyderabad,HolidaySale,2088,227,493,39.14
2025-01-23,Chennai,HolidaySale,2799,105,496,19.62
2025-01-07,Chennai,HolidaySale,2539,24,25,53.27
2025-01-10,Hyderabad,CoffeePush,2765,25,340,7.58
2025-01-08,Hyderabad,HolidaySale,3760,77,453,70.01
2025-01-15,Delhi,BrandAwareness,2952,322,217,63.7
2025-01-07,Mumbai,CoffeePush,1251,121,101,39.42
2025-01-14,Mumbai,BrandAwareness,820,67,46,37.61
2025-01-05,Delhi,CoffeePush,1124,67,179,79.52
2025-01-19,Delhi,BrandAwareness,976,74,494,73.48
2025-01-23,Hyderabad,CoffeePush,1063,149,422,57.84
2025-01-27,Bangalore,HolidaySale,2862,267,484,28.72
2025-01-02,Bangalore,HolidaySale,3770,186,361,47.01
2025-01-06,Chennai,BrandAwareness,1841,10,97,42.02
2025-01-30,Bangalore,BrandAwareness,2739,127,291,70.24
2025-01-04,Hyderabad,HolidaySale,1970,227,473,72.41
2025-01-02,Hyderabad,CoffeePush,1076,92,88,36.71
2025-01-15,Hyderabad,BrandAwareness,902,70,54,13.28
2025-01-25,Delhi,HolidaySale,2850,147,128,62.78
2025-01-02,Delhi,HolidaySale,3056,343,487,52.07
2025-01-23,Mumbai,CoffeePush,4355,319,210,15.9
2025-01-02,Bangalore,BrandAwareness,878,82,81,65.69
2025-01-13,Hyderabad,BrandAwareness,3403,132,185,18.63
2025-01-11,Chennai,CoffeePush,5400,260,496,39.62
2025-01-26,Delhi,HolidaySale,4208,48,90,40.5
2025-01-02,Bangalore,CoffeePush,2545,230,229,14.89
2025-01-04,Hyderabad,BrandAwareness,1073,59,340,30.12
2025-01-05,Chennai,CoffeePush,2356,150,92,27.9
2025-01-26,Delhi,CoffeePush,2172,237,340,32.66
2025-01-12,Hyderabad,HolidaySale,3555,477,401,72.24
2025-01-18,Hyderabad,BrandAwareness,2203,87,385,61.21
2025-01-12,Delhi,CoffeePush,3303,258,117,58.87
2025-01-02,Mumbai,HolidaySale,3480,454,415,72.0
2025-01-27,Chennai,BrandAwareness,4674,515,104,77.18
2025-01-19,Hyderabad,HolidaySale,5658,57,364,32.74
2025-01-05,Hyderabad,BrandAwareness,3207,104,217,60.15
2025-01-28,Hyderabad,BrandAwareness,5541,13,354,28.27
2025-01-07,Hyderabad,BrandAwareness,2712,219,473,76.18
2025-01-14,Hyderabad,BrandAwareness,4875,333,331,26.92
2025-01-13,Mumbai,HolidaySale,5316,681,408,8.7
2025-01-30,Delhi,HolidaySale,3251,116,70,50.62
2025-01-21,Hyderabad,HolidaySale,1765,252,340,62.67
2025-01-15,Bangalore,BrandAwareness,2806,371,177,46.81
2025-01-18,Hyderabad,HolidaySale,2981,177,488,25.86
2025-01-30,Mumbai,CoffeePush,2893,398,51,6.4
2025-01-19,Chennai,CoffeePush,1863,275,308,77.52
2025-01-30,Mumbai,HolidaySale,3629,195,310,36.22
2025-01-08,Chennai,BrandAwareness,4673,139,402,71.76
2025-01-21,Bangalore,BrandAwareness,2242,34,157,56.37
2025-01-23,Mumbai,BrandAwareness,5532,670,237,12.05
2025-01-03,Delhi,HolidaySale,4192,379,286,38.46
2025-01-04,Bangalore,BrandAwareness,4415,511,95,75.89
2025-01-16,Delhi,BrandAwareness,2250,109,464,24.89
2025-01-21,Delhi,BrandAwareness,1990,15,376,34.85
2025-01-21,Mumbai,HolidaySale,2047,61,223,56.46
2025-01-08,Bangalore,BrandAwareness,4324,75,432,56.06
2025-01-05,Delhi,BrandAwareness,5154,542,368,41.84
2025-01-13,Bangalore,BrandAwareness,622,61,21,18.32
2025-01-26,Chennai,HolidaySale,4381,365,441,50.26
2025-01-27,Delhi,CoffeePush,4711,592,125,55.89
2025-01-17,Chennai,HolidaySale,517,16,371,12.28
2025-01-20,Chennai,HolidaySale,4736,592,61,45.15
2025-01-01,Delhi,HolidaySale,4290,278,271,24.76
2025-01-29,Delhi,BrandAwareness,5074,265,444,43.92
2025-01-29,Delhi,BrandAwareness,2102,11,328,29.67
2025-01-05,Mumbai,HolidaySale,888,85,223,26.61
2025-01-01,Mumbai,HolidaySale,2033,167,132,66.99
2025-01-10,Bangalore,CoffeePush,4545,206,216,46.28
2025-01-06,Delhi,HolidaySale,5988,452,186,68.88
2025-01-29,Delhi,CoffeePush,5194,439,450,61.9
2025-01-22,Mumbai,BrandAwareness,3283,287,448,56.65
2025-01-16,Delhi,CoffeePush,2746,77,214,20.86
2025-01-30,Delhi,CoffeePush,5014,367,455,54.94
2025-01-04,Hyderabad,BrandAwareness,4579,389,178,5.94
2025-01-15,Bangalore,BrandAwareness,1834,22,149,68.98
2025-01-21,Delhi,HolidaySale,2368,126,461,65.8
2025-01-15,Bangalore,HolidaySale,2067,169,95,70.58
2025-01-21,Chennai,CoffeePush,4914,723,54,52.51
2025-01-20,Mumbai,CoffeePush,3422,248,497,7.66
2025-01-26,Mumbai,CoffeePush,2271,190,42,71.9
2025-01-18,Hyderabad,CoffeePush,2747,54,57,55.49
2025-01-09,Bangalore,HolidaySale,2021,208,137,76.91
2025-01-07,Mumbai,HolidaySale,5761,411,377,20.84
2025-01-15,Hyderabad,BrandAwareness,4019,371,472,42.89
2025-01-01,Hyderabad,HolidaySale,5970,389,206,62.79
2025-01-24,Chennai,HolidaySale,1564,160,386,52.34
2025-01-26,Bangalore,CoffeePush,5237,576,397,71.53
2025-01-18,Bangalore,HolidaySale,1754,93,57,32.89
2025-01-01,Bangalore,CoffeePush,4393,132,258,62.03
2025-01-28,Mumbai,BrandAwareness,5415,678,389,7.25
2025-01-24,Bangalore,BrandAwareness,2830,80,108,39.96
2025-01-18,Hyderabad,BrandAwareness,3450,449,476,19.61
2025-01-17,Mumbai,CoffeePush,3869,511,313,39.65
2025-01-19,Chennai,CoffeePush,2361,68,317,14.29
2025-01-16,Bangalore,HolidaySale,4301,383,453,48.68
2025-01-29,Mumbai,HolidaySale,4112,320,171,30.08
2025-01-23,Chennai,HolidaySale,906,24,411,38.24
2025-01-29,Mumbai,BrandAwareness,4030,90,248,64.34
2025-01-24,Mumbai,BrandAwareness,3147,448,221,74.41
2025-01-27,Bangalore,HolidaySale,5269,129,143,24.38
2025-01-07,Hyderabad,BrandAwareness,2891,377,33,69.46
2025-01-17,Chennai,HolidaySale,2665,361,115,58.67
2025-01-08,Hyderabad,BrandAwareness,3277,188,99,55.8
2025-01-13,Chennai,CoffeePush,1877,66,299,38.1
2025-01-26,Bangalore,BrandAwareness,1901,63,456,58.97
2025-01-12,Chennai,BrandAwareness,5562,101,61,25.28
2025-01-14,Chennai,CoffeePush,526,13,96,32.89
2025-01-10,Hyderabad,BrandAwareness,2581,127,38,59.95
2025-01-15,Chennai,CoffeePush,745,37,388,22.3
2025-01-26,Bangalore,HolidaySale,5281,254,162,19.86
2025-01-05,Bangalore,BrandAwareness,1966,67,239,55.56
2025-01-07,Mumbai,CoffeePush,4878,608,130,5.24
2025-01-10,Delhi,BrandAwareness,4607,479,298,37.97
2025-01-10,Mumbai,CoffeePush,5475,396,494,26.61
2025-01-19,Bangalore,HolidaySale,4269,404,65,64.92
2025-01-02,Chennai,HolidaySale,5036,29,428,71.45
2025-01-06,Delhi,BrandAwareness,2221,328,76,63.17
2025-01-26,Mumbai,CoffeePush,5928,795,403,17.11
2025-01-01,Delhi,HolidaySale,2136,160,263,59.17
2025-01-08,Hyderabad,CoffeePush,2286,63,145,40.12
2025-01-23,Hyderabad,HolidaySale,4201,323,368,6.3
2025-01-17,Chennai,HolidaySale,4541,43,221,11.07
2025-01-14,Chennai,CoffeePush,1205,135,216,36.03
2025-01-16,Bangalore,HolidaySale,2077,131,126,68.4
2025-01-06,Chennai,HolidaySale,5191,589,213,61.94
2025-01-14,Bangalore,BrandAwareness,1968,32,85,62.57
2025-01-16,Mumbai,BrandAwareness,1339,116,357,30.98
2025-01-20,Bangalore,HolidaySale,4411,568,331,20.21
2025-01-14,Mumbai,CoffeePush,5378,225,248,8.58
2025-01-08,Delhi,CoffeePush,5884,334,69,65.48
2025-01-06,Chennai,CoffeePush,4799,171,128,42.48
2025-01-22,Hyderabad,CoffeePush,5747,816,106,75.41
2025-01-07,Delhi,CoffeePush,1283,102,77,35.97
2025-01-26,Bangalore,BrandAwareness,1879,108,402,65.81
2025-01-06,Delhi,HolidaySale,5785,695,23,31.87
2025-01-16,Mumbai,CoffeePush,3705,212,353,12.21
2025-01-05,Chennai,CoffeePush,5214,373,467,32.68
2025-01-11,Mumbai,CoffeePush,4974,251,482,10.32
2025-01-09,Mumbai,CoffeePush,4344,486,357,62.67
2025-01-07,Bangalore,HolidaySale,4956,450,251,28.79
2025-01-13,Mumbai,BrandAwareness,3677,541,109,54.79
2025-01-27,Bangalore,HolidaySale,4445,42,401,68.99
2025-01-22,Chennai,HolidaySale,852,67,357,19.26
2025-01-07,Bangalore,BrandAwareness,4250,114,40,62.57
2025-01-28,Bangalore,HolidaySale,4960,168,119,55.55
2025-01-14,Bangalore,BrandAwareness,4213,452,212,77.74
2025-01-18,Mumbai,CoffeePush,1276,130,66,75.75
2025-01-29,Bangalore,BrandAwareness,5764,446,182,21.44
2025-01-22,Mumbai,HolidaySale,4640,585,438,68.54
2025-01-25,Delhi,BrandAwareness,5534,549,97,38.01
2025-01-17,Mumbai,CoffeePush,2674,258,139,8.24
2025-01-01,Mumbai,BrandAwareness,1577,154,322,35.47
2025-01-26,Chennai,BrandAwareness,4917,224,332,43.35
2025-01-07,Bangalore,BrandAwareness,986,124,318,36.65
2025-01-20,Bangalore,BrandAwareness,3611,279,340,63.73
2025-01-26,Bangalore,CoffeePush,5558,775,128,77.61
2025-01-15,Mumbai,CoffeePush,2462,173,261,39.13
2025-01-05,Mumbai,BrandAwareness,3315,245,451,27.22
2025-01-12,Mumbai,BrandAwareness,1474,196,96,64.82
2025-01-08,Bangalore,CoffeePush,3881,23,97,26.79
2025-01-02,Mumbai,HolidaySale,4796,397,463,50.04
2025-01-19,Hyderabad,BrandAwareness,2335,66,158,44.19
2025-01-03,Hyderabad,CoffeePush,1786,41,391,30.24
2025-01-12,Bangalore,CoffeePush,5981,337,391,67.92
2025-01-21,Delhi,BrandAwareness,5593,748,450,72.63
2025-01-02,Bangalore,CoffeePush,1890,187,292,46.25
2025-01-21,Hyderabad,BrandAwareness,3536,37,402,29.11
2025-01-19,Hyderabad,HolidaySale,3190,298,367,27.72
2025-01-23,Bangalore,CoffeePush,5725,145,126,58.56
2025-01-15,Chennai,BrandAwareness,5041,333,348,15.61
2025-01-28,Mumbai,BrandAwareness,2643,76,473,16.5
2025-01-04,Bangalore,CoffeePush,3365,373,183,33.16
2025-01-05,Bangalore,HolidaySale,5833,262,277,62.47
2025-01-25,Mumbai,BrandAwareness,4858,310,346,45.15
2025-01-07,Delhi,BrandAwareness,2626,375,245,23.27
2025-01-10,Hyderabad,CoffeePush,3711,124,88,11.23
2025-01-17,Hyderabad,HolidaySale,620,34,217,28.1
2025-01-28,Delhi,HolidaySale,884,103,440,26.68
2025-01-15,Mumbai,BrandAwareness,3494,406,447,63.6
2025-01-30,Delhi,CoffeePush,4572,54,232,45.41
2025-01-27,Mumbai,CoffeePush,624,23,202,55.98
2025-01-25,Hyderabad,HolidaySale,2732,103,318,52.63
2025-01-21,Hyderabad,HolidaySale,5363,281,143,60.44
2025-01-30,Mumbai,CoffeePush,3654,252,173,24.15
2025-01-14,Hyderabad,CoffeePush,1088,35,346,16.98
2025-01-23,Chennai,CoffeePush,2035,260,443,21.04
2025-01-30,Bangalore,CoffeePush,1216,27,312,44.67
2025-01-07,Chennai,CoffeePush,5091,397,182,79.62
2025-01-11,Chennai,BrandAwareness,3449,130,430,14.35
2025-01-29,Chennai,CoffeePush,1673,248,386,50.07
2025-01-17,Bangalore,BrandAwareness,1887,97,136,54.13
2025-01-22,Chennai,CoffeePush,3168,101,138,60.94
2025-01-13,Bangalore,CoffeePush,5055,472,402,76.96
2025-01-08,Chennai,CoffeePush,1865,183,150,64.7
2025-01-05,Bangalore,BrandAwareness,4512,176,317,26.09
2025-01-09,Chennai,HolidaySale,2219,21,133,13.33
2025-01-15,Delhi,BrandAwareness,5679,324,162,25.26
2025-01-20,Mumbai,HolidaySale,2066,39,362,33.95
2025-01-11,Delhi,BrandAwareness,4343,480,86,20.84
2025-01-28,Bangalore,HolidaySale,2047,54,35,15.18
2025-01-02,Chennai,BrandAwareness,4335,396,421,26.48
2025-01-30,Hyderabad,BrandAwareness,5394,311,335,47.97
2025-01-13,Chennai,HolidaySale,2231,330,180,71.16
2025-01-03,Bangalore,BrandAwareness,4771,506,423,38.52
2025-01-29,Mumbai,BrandAwareness,3501,417,153,10.63
2025-01-20,Mumbai,BrandAwareness,3721,368,266,53.08
2025-01-28,Chennai,HolidaySale,4744,694,385,10.52
2025-01-02,Delhi,CoffeePush,596,48,220,59.73
2025-01-16,Hyderabad,CoffeePush,993,69,280,58.5
2025-01-13,Hyderabad,HolidaySale,1133,83,310,64.19
2025-01-23,Chennai,HolidaySale,4157,601,360,41.67
2025-01-26,Bangalore,CoffeePush,2497,252,463,78.02
2025-01-09,Delhi,HolidaySale,864,18,254,52.62
2025-01-12,Mumbai,HolidaySale,3098,127,326,57.62
2025-01-24,Mumbai,HolidaySale,5729,127,472,40.69
2025-01-14,Bangalore,HolidaySale,5238,206,99,25.31
2025-01-28,Hyderabad,BrandAwareness,1200,36,380,52.94
2025-01-17,Bangalore,CoffeePush,3455,469,174,74.03
2025-01-08,Hyderabad,CoffeePush,1960,24,85,57.48
2025-01-20,Chennai,CoffeePush,877,50,61,7.96
2025-01-07,Bangalore,BrandAwareness,5813,496,371,48.99
2025-01-29,Delhi,BrandAwareness,1763,104,106,17.01
2025-01-20,Bangalore,BrandAwareness,4922,627,101,34.33
2025-01-30,Chennai,CoffeePush,4822,21,75,43.86
2025-01-15,Hyderabad,CoffeePush,2908,87,132,57.09
2025-01-15,Delhi,CoffeePush,5487,440,412,41.29
2025-01-17,Bangalore,CoffeePush,1549,204,159,25.82
2025-01-18,Hyderabad,BrandAwareness,2652,334,84,11.78
2025-01-19,Mumbai,CoffeePush,2539,192,448,55.76
2025-01-12,Chennai,CoffeePush,591,16,84,7.37
2025-01-29,Delhi,BrandAwareness,2696,180,122,37.9
2025-01-09,Chennai,CoffeePush,3052,77,240,68.85
2025-01-28,Delhi,HolidaySale,2456,238,260,68.75
2025-01-08,Delhi,HolidaySale,4068,300,174,69.96
2025-01-13,Chennai,HolidaySale,3185,29,208,21.53
2025-01-05,Chennai,BrandAwareness,4041,224,428,22.63
2025-01-27,Chennai,HolidaySale,2302,229,196,61.53
2025-01-29,Hyderabad,HolidaySale,1697,23,424,6.74
2025-01-30,Bangalore,HolidaySale,663,56,164,30.08
2025-01-17,Mumbai,CoffeePush,4542,407,134,8.07
2025-01-19,Delhi,HolidaySale,810,56,167,42.78
2025-01-15,Mumbai,CoffeePush,3254,411,477,20.47
2025-01-21,Delhi,CoffeePush,2668,290,43,35.63
2025-01-05,Bangalore,HolidaySale,1042,145,439,52.47
2025-01-04,Bangalore,HolidaySale,2220,72,318,51.33
2025-01-08,Bangalore,CoffeePush,3056,170,409,11.11
2025-01-24,Hyderabad,HolidaySale,4000,465,397,10.63
2025-01-26,Mumbai,BrandAwareness,3099,172,150,10.52
2025-01-18,Chennai,BrandAwareness,3391,107,353,13.26
2025-01-06,Mumbai,HolidaySale,2684,340,457,52.39
2025-01-15,Bangalore,HolidaySale,2877,195,166,6.28
2025-01-25,Delhi,HolidaySale,4713,411,346,66.95
2025-01-01,Bangalore,HolidaySale,1740,143,497,35.08
2025-01-30,Mumbai,HolidaySale,1572,144,266,38.16
2025-01-18,Hyderabad,CoffeePush,2948,170,86,27.62
2025-01-16,Delhi,BrandAwareness,4960,476,357,7.58
2025-01-24,Bangalore,HolidaySale,846,115,372,46.59
2025-01-07,Mumbai,BrandAwareness,526,64,114,27.18
2025-01-07,Delhi,CoffeePush,5697,289,388,12.06
2025-01-10,Mumbai,HolidaySale,2043,278,383,49.46
2025-01-21,Bangalore,CoffeePush,1335,169,401,11.04
2025-01-22,Chennai,HolidaySale,4092,442,461,20.93
2025-01-18,Chennai,BrandAwareness,3878,472,369,65.2
2025-01-28,Mumbai,HolidaySale,2577,355,183,50.59
2025-01-30,Mumbai,HolidaySale,1884,63,472,69.17
2025-01-27,Chennai,BrandAwareness,3407,63,457,35.71
2025-01-29,Chennai,BrandAwareness,1258,103,177,50.86
2025-01-24,Bangalore,BrandAwareness,2643,302,382,53.79
2025-01-13,Chennai,CoffeePush,4242,450,378,68.19
2025-01-08,Bangalore,HolidaySale,5768,605,281,66.78
2025-01-12,Chennai,BrandAwareness,4760,233,62,53.95
2025-01-04,Chennai,HolidaySale,4761,265,90,41.15
2025-01-20,Delhi,BrandAwareness,1969,169,389,20.34
2025-01-08,Bangalore,BrandAwareness,1372,181,290,26.53
2025-01-24,Mumbai,HolidaySale,5565,675,143,50.66
2025-01-05,Hyderabad,BrandAwareness,3819,272,223,49.05
2025-01-03,Hyderabad,BrandAwareness,5806,455,27,19.17
2025-01-02,Chennai,CoffeePush,5315,519,54,55.9
2025-01-10,Delhi,BrandAwareness,3781,112,202,74.73
2025-01-20,Hyderabad,CoffeePush,1883,181,58,20.8
2025-01-22,Chennai,BrandAwareness,1563,139,206,23.69
2025-01-03,Bangalore,HolidaySale,3976,575,145,43.14
2025-01-27,Chennai,CoffeePush,3396,461,96,16.55
2025-01-23,Bangalore,BrandAwareness,5529,248,347,15.26
2025-01-04,Delhi,CoffeePush,3186,410,283,78.41
2025-01-09,Chennai,HolidaySale,1108,83,100,51.33
2025-01-10,Chennai,HolidaySale,537,75,345,6.07
2025-01-08,Bangalore,HolidaySale,4062,265,98,23.27
2025-01-12,Bangalore,BrandAwareness,3463,170,184,30.82
2025-01-05,Mumbai,BrandAwareness,1183,124,362,71.41
2025-01-04,Mumbai,HolidaySale,1244,184,376,42.85
2025-01-18,Delhi,CoffeePush,4013,41,427,59.79
2025-01-07,Chennai,CoffeePush,4947,293,156,35.21
2025-01-18,Mumbai,CoffeePush,1856,141,364,56.03
2025-01-12,Hyderabad,HolidaySale,4357,277,118,28.01
2025-01-26,Delhi,CoffeePush,1649,196,88,26.14
2025-01-06,Chennai,HolidaySale,3540,226,417,27.24
2025-01-19,Mumbai,CoffeePush,980,84,52,47.74
2025-01-20,Hyderabad,BrandAwareness,3354,55,340,77.4
2025-01-25,Mumbai,BrandAwareness,5924,653,328,17.3
2025-01-17,Hyderabad,BrandAwareness,4164,557,63,65.32
2025-01-13,Delhi,CoffeePush,3681,513,191,10.26
2025-01-04,Delhi,CoffeePush,4735,619,349,9.01
2025-01-24,Hyderabad,CoffeePush,847,117,86,28.74
2025-01-01,Hyderabad,CoffeePush,1076,69,251,17.71
2025-01-24,Chennai,CoffeePush,588,52,391,67.9
2025-01-08,Chennai,BrandAwareness,1648,103,244,38.49
2025-01-17,Delhi,HolidaySale,729,13,450,75.87
2025-01-29,Bangalore,CoffeePush,3485,378,225,26.99
2025-01-27,Hyderabad,HolidaySale,2660,96,163,20.24
2025-01-13,Bangalore,CoffeePush,4944,652,189,16.21
2025-01-13,Delhi,HolidaySale,1695,48,312,28.13
2025-01-06,Hyderabad,HolidaySale,3420,247,190,37.77
2025-01-21,Mumbai,CoffeePush,5090,27,309,40.15
2025-01-14,Bangalore,BrandAwareness,3172,421,221,16.39
2025-01-24,Chennai,HolidaySale,1436,176,93,21.13
2025-01-28,Hyderabad,HolidaySale,1280,15,114,13.18
2025-01-10,Chennai,CoffeePush,990,104,27,61.79
2025-01-23,Bangalore,BrandAwareness,553,52,35,47.22
2025-01-02,Mumbai,BrandAwareness,5457,815,150,43.23
2025-01-22,Bangalore,CoffeePush,1986,213,486,34.0
2025-01-10,Hyderabad,BrandAwareness,2105,220,74,9.46
2025-01-24,Hyderabad,BrandAwareness,1685,115,57,57.97
2025-01-12,Chennai,HolidaySale,5481,410,146,15.19
2025-01-25,Mumbai,HolidaySale,2635,263,400,22.08
2025-01-23,Mumbai,HolidaySale,555,50,367,12.07
2025-01-01,Chennai,CoffeePush,838,123,347,56.72
2025-01-17,Delhi,CoffeePush,1095,121,343,40.11
2025-01-15,Delhi,CoffeePush,850,71,336,46.77
2025-01-03,Mumbai,HolidaySale,528,63,255,44.71
2025-01-06,Hyderabad,HolidaySale,4320,97,61,45.7
2025-01-26,Chennai,HolidaySale,1008,75,269,19.25
2025-01-03,Chennai,BrandAwareness,5314,343,479,34.19
2025-01-11,Hyderabad,HolidaySale,3590,210,472,59.81
2025-01-13,Delhi,HolidaySale,4436,33,122,36.36
2025-01-15,Mumbai,CoffeePush,1137,127,399,42.55
2025-01-14,Mumbai,CoffeePush,5112,216,128,7.58
2025-01-27,Hyderabad,HolidaySale,683,87,329,23.4
2025-01-22,Hyderabad,HolidaySale,3463,38,22,60.11
2025-01-22,Mumbai,CoffeePush,3707,524,426,79.8
2025-01-26,Bangalore,BrandAwareness,5051,132,212,38.42
2025-01-24,Mumbai,CoffeePush,835,17,162,58.01
2025-01-17,Hyderabad,BrandAwareness,2532,209,79,33.74
2025-01-07,Chennai,CoffeePush,3011,267,485,55.27
2025-01-17,Hyderabad,HolidaySale,1736,38,444,18.77
2025-01-26,Chennai,CoffeePush,5061,54,483,17.75
2025-01-25,Bangalore,CoffeePush,2974,177,370,64.23
2025-01-23,Mumbai,HolidaySale,2046,301,22,69.36
2025-01-17,Hyderabad,CoffeePush,989,34,411,59.75
2025-01-08,Chennai,HolidaySale,5894,227,240,37.67
2025-01-03,Bangalore,HolidaySale,1714,118,441,14.99
2025-01-07,Mumbai,HolidaySale,1320,143,42,27.87
2025-01-03,Mumbai,HolidaySale,5353,318,346,27.22
2025-01-18,Bangalore,HolidaySale,4726,611,226,21.76
2025-01-11,Mumbai,HolidaySale,5101,746,282,29.6
2025-01-18,Mumbai,CoffeePush,3279,11,211,35.76
2025-01-16,Bangalore,BrandAwareness,1848,12,404,65.19
2025-01-13,Bangalore,BrandAwareness,2926,330,31,65.35
2025-01-26,Mumbai,HolidaySale,5158,327,196,15.95
2025-01-08,Mumbai,BrandAwareness,1070,56,296,32.62
2025-01-08,Delhi,HolidaySale,4468,259,489,47.87
2025-01-15,Hyderabad,HolidaySale,1159,107,341,61.98
2025-01-13,Mumbai,BrandAwareness,3485,49,349,79.87
2025-01-03,Chennai,BrandAwareness,2736,217,134,65.25
2025-01-05,Chennai,CoffeePush,5033,720,435,52.21
2025-01-07,Mumbai,CoffeePush,2992,45,88,31.0
2025-01-02,Hyderabad,BrandAwareness,2806,361,270,11.99
2025-01-13,Bangalore,BrandAwareness,4303,403,67,60.54
2025-01-27,Mumbai,HolidaySale,1235,31,205,17.68
2025-01-02,Hyderabad,HolidaySale,2286,13,24,13.05
2025-01-25,Delhi,CoffeePush,1565,163,381,16.83
2025-01-16,Hyderabad,HolidaySale,4535,123,327,18.04
2025-01-25,Delhi,CoffeePush,604,19,170,10.62
